"PectoralGirdleL_bead_cau_X","PectoralGirdleL_bead_cau_Y","PectoralGirdleL_bead_cau_Z","PectoralGirdleL_bead_cra_X","PectoralGirdleL_bead_cra_Y","PectoralGirdleL_bead_cra_Z","PectoralGirdleL_bead_mid_X","PectoralGirdleL_bead_mid_Y","PectoralGirdleL_bead_mid_Z","Epaxial_bead_cra_X","Epaxial_bead_cra_Y","Epaxial_bead_cra_Z","Epaxial_bead_mid1_dor_X","Epaxial_bead_mid1_dor_Y","Epaxial_bead_mid1_dor_Z","Epaxial_bead_mid1_ven_X","Epaxial_bead_mid1_ven_Y","Epaxial_bead_mid1_ven_Z","Epaxial_bead_mid2_dor_X","Epaxial_bead_mid2_dor_Y","Epaxial_bead_mid2_dor_Z","Epaxial_bead_mid2_ven_X","Epaxial_bead_mid2_ven_Y","Epaxial_bead_mid2_ven_Z","Epaxial_bead_mid3_dor_X","Epaxial_bead_mid3_dor_Y","Epaxial_bead_mid3_dor_Z","Epaxial_bead_mid3_ven_X","Epaxial_bead_mid3_ven_Y","Epaxial_bead_mid3_ven_Z","HyoidL_bead_cau_X","HyoidL_bead_cau_Y","HyoidL_bead_cau_Z","HyoidL_bead_cra_X","HyoidL_bead_cra_Y","HyoidL_bead_cra_Z","Hypaxial_bead_cau_X","Hypaxial_bead_cau_Y","Hypaxial_bead_cau_Z","Hypaxial_bead_cra_X","Hypaxial_bead_cra_Y","Hypaxial_bead_cra_Z","Hypaxial_bead_mid1_X","Hypaxial_bead_mid1_Y","Hypaxial_bead_mid1_Z","Hypaxial_bead_mid2_X","Hypaxial_bead_mid2_Y","Hypaxial_bead_mid2_Z","LowerJawL_bead_cau_X","LowerJawL_bead_cau_Y","LowerJawL_bead_cau_Z","LowerJawL_bead_cra_X","LowerJawL_bead_cra_Y","LowerJawL_bead_cra_Z","LowerJawL_bead_mid_X","LowerJawL_bead_mid_Y","LowerJawL_bead_mid_Z","Neurocranium_bead_cau_e1_X","Neurocranium_bead_cau_e1_Y","Neurocranium_bead_cau_e1_Z","Neurocranium_bead_cau_e2_X","Neurocranium_bead_cau_e2_Y","Neurocranium_bead_cau_e2_Z","Neurocranium_bead_cau_X","Neurocranium_bead_cau_Y","Neurocranium_bead_cau_Z","Neurocranium_bead_cra_L_X","Neurocranium_bead_cra_L_Y","Neurocranium_bead_cra_L_Z","Neurocranium_bead_cra_R_X","Neurocranium_bead_cra_R_Y","Neurocranium_bead_cra_R_Z","Neurocranium_bead_mid_X","Neurocranium_bead_mid_Y","Neurocranium_bead_mid_Z","OperculumL_bead_cau_dor_X","OperculumL_bead_cau_dor_Y","OperculumL_bead_cau_dor_Z","OperculumL_bead_cra_dor_X","OperculumL_bead_cra_dor_Y","OperculumL_bead_cra_dor_Z","OperculumL_bead_ven_X","OperculumL_bead_ven_Y","OperculumL_bead_ven_Z","PostTemporalL_bead_cau_dor_X","PostTemporalL_bead_cau_dor_Y","PostTemporalL_bead_cau_dor_Z","PostTemporalL_bead_cra_dor_X","PostTemporalL_bead_cra_dor_Y","PostTemporalL_bead_cra_dor_Z","PostTemporalL_bead_ven_X","PostTemporalL_bead_ven_Y","PostTemporalL_bead_ven_Z","Prey_bead_X","Prey_bead_Y","Prey_bead_Z","Sternohyoid_bead_cau_X","Sternohyoid_bead_cau_Y","Sternohyoid_bead_cau_Z","Sternohyoid_bead_cra_X","Sternohyoid_bead_cra_Y","Sternohyoid_bead_cra_Z","SuspensoriumL_bead_dor_X","SuspensoriumL_bead_dor_Y","SuspensoriumL_bead_dor_Z","SuspensoriumL_bead_mid_X","SuspensoriumL_bead_mid_Y","SuspensoriumL_bead_mid_Z","SuspensoriumL_bead_ven_X","SuspensoriumL_bead_ven_Y","SuspensoriumL_bead_ven_Z","Urohyal_bead_X","Urohyal_bead_Y","Urohyal_bead_Z","frame","calibration","time","individual","trial"
11.71038,123.32921,84.205233,40.897466,118.28433,72.501145,28.155978,123.75824,81.325035,9.3887301,108.30654,113.60014,-13.068498,106.83926,118.61486,-16.082099,106.23582,108.43958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.200638,109.51597,78.117567,67.493977,103.26634,72.937347,NA,NA,NA,14.857485,107.89265,67.387216,-15.987807,110.02825,65.920617,NA,NA,NA,73.037221,114.23801,77.058697,91.457657,103.18015,77.588581,82.909689,109.57051,81.666951,21.613798,96.204261,118.5128,14.06197,101.87919,118.91254,24.14205,100.26848,118.05232,73.179158,104.14193,105.95938,79.548593,74.836645,103.75272,58.041309,93.652129,112.46744,39.819408,124.38006,95.112415,44.299582,121.98004,96.822659,49.772525,126.33062,84.34886,29.13219,120.35281,101.26243,30.774813,120.24663,100.47329,25.893935,121.28972,95.628874,25.123771,98.642215,87.466461,61.543761,98.342097,71.338594,71.166568,93.556544,73.574543,47.408786,120.31167,97.699844,55.55387,120.81632,86.451465,61.423265,121.03841,80.122068,69.840615,89.90831,72.845094,1722,"Nov17 After 0945",5.7366667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.71038,123.32921,84.205233,40.883996,118.19335,72.415427,28.132873,123.73089,81.327329,9.3285409,108.42478,113.58699,-13.053085,107.12074,118.51045,-16.13509,106.37992,108.35243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.124635,109.35623,78.213479,67.402022,103.21454,72.931186,NA,NA,NA,14.802272,107.82951,67.392243,-16.047353,109.9457,65.751642,NA,NA,NA,72.933954,114.17441,77.051986,91.419405,103.20866,77.497587,82.862597,109.5714,81.65787,21.528244,96.437926,118.58354,13.964054,102.02447,118.99068,24.077637,100.38618,118.03797,73.141083,104.22959,106.21708,79.505036,74.93271,104.1116,57.939771,93.883528,112.72206,39.550305,124.35439,95.086395,44.199645,121.91904,96.819436,49.52144,126.14996,84.168515,29.030714,120.4987,101.2515,30.701991,120.36419,100.23322,25.803895,121.3268,95.622636,25.179716,98.704184,87.460659,61.524067,98.224379,71.330434,71.057557,93.492108,73.658757,47.380788,120.40445,97.686108,55.444951,120.69035,86.371146,61.35455,120.94393,80.293137,69.734321,89.941868,72.798543,1723,"Nov17 After 0945",5.74,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.693392,123.44938,84.116628,40.822735,118.10317,72.410295,28.097532,123.67317,81.233017,9.1734879,108.48805,113.5731,-13.205754,107.18886,118.32572,-16.158752,106.47064,108.2531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.120934,109.35468,78.303222,67.25589,103.19399,73.0156,NA,NA,NA,14.804017,107.83037,67.304882,-16.1069,109.86316,65.582702,NA,NA,NA,72.85291,113.98984,77.136959,91.310408,103.02942,77.235621,82.913411,109.54785,81.478485,21.444187,96.671272,118.7448,13.829948,102.26185,118.96211,23.992057,100.61767,118.10874,73.109269,104.3667,106.49282,79.51776,75.145389,104.66978,57.839537,94.115194,112.8849,39.39192,124.2095,94.969532,44.07889,121.97747,96.723365,49.317481,126.00564,84.062245,29.005978,120.49922,101.29727,30.574502,120.32997,100.48485,25.787784,121.41283,95.609105,25.1787,98.703875,87.550875,61.447454,98.345341,71.409569,71.014527,93.518904,73.659032,47.313385,120.52384,97.673216,55.408004,120.68946,86.453765,61.296218,120.857,80.198261,69.668524,89.850447,72.883211,1724,"Nov17 After 0945",5.7433333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.666246,123.3547,84.079703,40.784554,118.13095,72.389852,28.068326,123.72646,81.156713,9.0922751,108.72185,113.46665,-13.333849,107.3391,118.30904,-16.27594,106.51021,108.06879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.074674,109.35638,78.29419,67.205596,103.04656,73.190119,NA,NA,NA,14.724919,107.65108,67.304228,-16.166447,109.78064,65.413792,NA,NA,NA,72.85291,113.98984,77.136959,91.321149,103.03205,77.032362,82.860814,109.48482,81.391117,21.300665,96.820272,118.81235,13.740563,102.40687,118.95257,23.84802,100.76535,118.17666,73.043765,104.57018,106.74478,79.444251,75.356728,105.02306,57.765062,94.23142,113.14523,39.152002,124.0953,94.801407,43.946314,121.9855,96.696581,49.116265,125.86419,83.867517,28.967054,120.61768,101.23913,30.589773,120.50849,100.62383,25.811516,121.52798,95.525964,25.15085,98.796801,87.629125,61.412471,98.159644,71.50419,70.99949,93.426394,73.661327,47.247629,120.6457,97.570919,55.37182,120.69232,86.408333,61.218491,120.67615,80.195171,69.568969,89.785311,72.969977,1725,"Nov17 After 0945",5.7466667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.57367,123.48685,84.018533,40.809286,118.01224,72.324547,28.026383,123.73219,81.061232,9.0496577,108.9266,113.44735,-13.413273,107.54539,118.19633,-16.315652,106.71531,107.96653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.013021,109.15888,78.570006,67.115015,102.93996,73.194648,NA,NA,NA,14.756179,107.71688,67.246296,-16.253093,109.75223,65.339372,NA,NA,NA,72.7952,113.90126,77.040773,91.127396,102.90765,76.746368,82.854833,109.39654,81.214221,21.254349,97.026291,118.88164,13.639508,102.52792,119.02059,23.804593,100.99349,118.25658,72.932945,104.77484,106.98717,79.457227,75.568994,105.58073,57.69067,94.347629,113.40558,38.954773,123.97609,94.708096,43.725679,121.9828,96.597325,48.918227,125.74421,83.77099,28.903796,120.73901,101.13806,30.539126,120.65024,100.46145,25.768423,121.5314,95.517609,25.193672,98.793232,87.704815,61.362471,98.161082,71.584905,70.921763,93.335443,73.743039,47.206625,120.6698,97.661153,55.35112,120.6922,86.442822,61.215047,120.67367,80.283861,69.471063,89.720168,73.020315,1726,"Nov17 After 0945",5.75,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.575015,123.49135,83.844375,40.750992,117.92414,72.231085,28.009878,123.64135,81.064678,8.9913894,109.04354,113.52326,-13.48479,107.66535,118.00871,-16.391218,106.74961,107.87577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.932257,109.16741,78.519668,66.958501,102.79086,73.23469,NA,NA,NA,14.66527,107.56417,67.213891,-16.353459,109.67445,65.167874,NA,NA,NA,72.645242,113.8391,77.024493,91.052175,102.91327,76.366692,82.816231,109.40079,81.025314,21.126067,97.26326,118.85218,13.594593,102.73291,119.00071,23.618792,101.14432,118.31507,72.873095,105.00405,107.15722,79.369836,75.690649,105.93829,57.648943,94.665997,113.66353,38.801341,123.85398,94.622991,43.660771,122.10491,96.495629,48.633152,125.632,83.568775,28.840131,120.85799,101.12574,30.775344,120.61681,100.38822,25.705972,121.65342,95.417816,25.07827,98.943241,87.626862,61.308894,98.143163,71.687856,70.745608,93.391105,73.909361,47.162283,120.67234,97.652218,55.292458,120.60582,86.348557,61.091985,120.73186,80.187203,69.441139,89.627758,73.148445,1727,"Nov17 After 0945",5.7533333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.515135,123.40704,83.754511,40.750992,117.92414,72.231085,27.942498,123.74373,80.870381,8.9471519,109.2495,113.41499,-13.572265,107.87089,117.91184,-16.412789,106.86541,107.69906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.7579,109.17256,78.481649,66.851634,102.7838,73.535375,NA,NA,NA,14.647557,107.47266,67.216192,-16.453812,109.59614,65.080725,NA,NA,NA,72.603783,113.86605,77.024698,90.953333,102.76199,76.000293,82.82427,109.3798,80.746876,21.052848,97.495283,119.01571,13.474311,102.99321,118.98408,23.572475,101.34824,118.38433,72.884281,105.11238,107.42287,79.388614,75.899885,106.30926,57.575795,94.782466,113.83202,38.681173,123.68123,94.52722,43.523719,122.1435,96.479072,48.516381,125.47968,83.568326,28.818937,120.97133,101.21072,30.581546,120.78212,100.13826,25.711572,121.67697,95.427895,25.044595,98.945399,87.71098,61.258779,98.121847,71.678854,70.711341,93.205747,74.00482,47.124527,120.70142,97.563634,55.337971,120.6036,86.357298,61.096989,120.51967,80.281438,69.284948,89.747773,73.257541,1728,"Nov17 After 0945",5.7566667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.515813,123.40928,83.667467,40.692711,117.83608,72.137645,27.927812,123.65527,80.786046,8.7731779,109.42704,113.39696,-13.681186,108.04547,117.80459,-16.506388,106.98892,107.68282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.791421,109.10058,78.465954,66.765568,102.52933,73.517407,NA,NA,NA,14.597091,107.384,67.214545,-16.506514,109.53871,64.918416,NA,NA,NA,72.485432,113.71049,77.020646,90.769162,102.70241,75.703692,82.718668,109.22926,80.473294,20.939545,97.641915,118.99997,13.390295,103.20079,119.04537,23.529303,101.5762,118.4641,72.808491,105.23053,107.50862,79.359852,76.0847,106.66274,57.517923,94.987866,113.99469,38.516704,123.74026,94.513577,43.39611,122.1049,96.387622,48.315153,125.33794,83.373756,28.744941,121.09348,101.10757,30.410513,120.84638,100.24963,25.650931,121.68518,95.28972,25.001038,98.948754,87.702933,61.239393,98.02865,71.771374,70.675587,93.29965,74.084301,47.057212,120.82078,97.550774,55.282122,120.53933,86.36176,61.022551,120.45704,80.243214,69.202368,89.59253,73.493563,1729,"Nov17 After 0945",5.76,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.474296,123.41541,83.573728,40.709995,117.74109,72.145953,27.938755,123.65444,80.787958,8.7439307,109.44917,113.30943,-13.812276,108.19643,117.70128,-16.566691,107.10929,107.49951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.737038,109.0733,78.590333,66.663985,102.55727,73.597793,NA,NA,NA,14.528252,107.29886,67.035498,-16.581342,109.57382,64.835498,NA,NA,NA,72.401367,113.74084,76.922045,90.679303,102.64172,75.425581,82.68061,109.25794,80.383076,20.854678,97.87484,119.07063,13.26491,103.43758,118.92913,23.481874,101.78081,118.44313,72.7464,105.45826,107.7692,79.364574,76.204348,107.03831,57.462235,95.217743,114.16644,38.396565,123.56747,94.417885,43.329784,122.22445,96.375021,48.178387,125.30611,83.28245,28.691974,121.21162,101.09742,30.354281,120.86675,100.41441,25.582437,121.80805,95.176204,24.922644,99.004451,87.7066,61.173831,97.937298,71.854426,70.624465,93.326003,74.26619,46.991541,120.94265,97.448535,55.276511,120.51471,86.352242,61.084489,120.43072,80.195823,69.171816,89.595005,73.550688,1730,"Nov17 After 0945",5.7633333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.529332,123.48069,83.480403,40.709995,117.74109,72.145953,27.905668,123.66099,80.643813,8.6517869,109.66464,113.28195,-13.877248,108.42535,117.60081,-16.567433,107.30949,107.40403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.639654,108.96877,78.750996,66.589798,102.43219,73.610783,NA,NA,NA,14.528512,107.20539,67.077481,-16.625593,109.37254,64.770506,NA,NA,NA,72.343657,113.65224,76.825844,90.533066,102.49066,75.050488,82.643665,109.17189,80.10929,20.817118,98.125752,119.23969,13.246104,103.55104,119.01371,23.289114,101.95644,118.50962,72.725734,105.63631,107.93044,79.280284,76.324323,107.30252,57.377709,95.538565,114.32306,38.277279,123.62628,94.323577,43.271901,122.14199,96.192836,48.175197,125.28455,83.184313,28.709594,121.30526,100.9149,30.364278,121.10748,100.14574,25.544261,121.92679,95.131765,24.7538,99.042642,87.594062,61.181899,98.029036,72.032822,70.605309,93.233239,74.359361,46.907881,120.97179,97.440451,55.15397,120.573,86.25576,60.985843,120.3706,80.101652,69.145173,89.572319,73.857468,1731,"Nov17 After 0945",5.7666667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.475663,123.41989,83.399712,40.660007,117.65037,72.142774,27.875768,123.59399,80.703667,8.6117337,109.89458,113.18449,-13.893265,108.59916,117.49175,-16.624914,107.42902,107.30762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.627146,109.00302,78.752549,66.458639,102.40274,73.69506,NA,NA,NA,14.494132,107.11646,66.974509,-16.734427,109.43819,64.586365,NA,NA,NA,72.225347,113.49667,76.821816,90.366763,102.54974,74.760689,82.578846,109.08461,79.920811,20.737722,98.375893,119.19321,13.143104,103.89737,118.99049,23.214811,102.18681,118.58232,72.668478,105.86657,108.00956,79.256073,76.53262,107.57095,57.304737,95.655037,114.49133,38.233517,123.62916,94.315523,43.238484,122.2629,96.278406,47.996199,125.258,82.996022,28.565375,121.45434,100.89554,30.294724,121.10667,100.22763,25.54862,121.94912,95.130584,24.672075,99.074168,87.49768,61.120396,97.962768,72.126215,70.50745,93.26105,74.532278,46.942278,121.15474,97.34159,55.111233,120.57768,86.157788,60.969918,120.27917,80.104738,69.084616,89.519838,73.967211,1732,"Nov17 After 0945",5.77,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.476353,123.42212,83.312734,40.682229,117.74721,71.96348,27.837491,123.60455,80.432872,8.4747589,110.04434,113.16475,-14.002988,108.83262,117.46919,-16.662781,107.45271,107.2212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.563054,108.90778,78.806544,66.369861,102.30148,73.869627,NA,NA,NA,14.49844,106.90603,66.867072,-16.742527,109.32313,64.535287,NA,NA,NA,72.187415,113.59875,76.720432,90.246972,102.37024,74.474071,82.48347,109.02413,79.734327,20.660181,98.430776,119.19588,13.043879,104.04291,118.97879,23.209493,102.38819,118.57065,72.628175,106.02004,107.99154,79.170802,76.678846,107.93632,57.292207,95.859055,114.57119,38.196481,123.65846,94.228019,43.166671,122.28809,96.181299,47.90965,125.28463,83.077113,28.578768,121.52582,100.71434,30.047242,121.30148,99.80564,25.563002,122.02085,94.950501,24.516699,98.953479,87.501122,61.151165,97.911651,72.306807,70.499386,93.260726,74.713946,46.865341,121.21052,97.253952,55.086806,120.58038,86.101817,60.911636,120.19212,80.00992,69.010043,89.462871,74.164593,1733,"Nov17 After 0945",5.7733333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.477046,123.42436,83.225772,40.665882,117.65436,71.966032,27.837491,123.60455,80.432872,8.4905633,110.13217,113.06964,-14.056623,108.97447,117.38079,-16.727369,107.66608,107.20339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.456872,108.8252,78.801302,66.318509,102.2015,73.833336,NA,NA,NA,14.480747,106.81456,66.869337,-16.778711,109.2371,64.500386,NA,NA,NA,72.079472,113.43641,76.716365,90.060158,102.24389,74.280957,82.430439,108.9366,79.548149,20.57565,98.663086,119.26654,12.993521,104.15286,119.05444,23.163604,102.59206,118.63962,72.565942,106.0981,108.07911,79.17515,76.859537,108.06872,57.237785,96.089455,114.65102,38.115688,123.69064,94.132476,43.085143,122.31991,96.084472,47.895834,125.19645,82.99213,28.508475,121.66786,100.69871,30.200789,121.48343,100.0242,25.439435,122.05466,94.935469,24.368155,99.105789,87.48472,61.043707,97.869948,72.480653,70.484264,93.168115,74.716331,46.865341,121.21052,97.253952,55.10089,120.49148,85.983046,60.871299,120.21904,80.010597,68.960554,89.48972,74.310726,1734,"Nov17 After 0945",5.7766667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.40026,123.46022,83.047637,40.704809,117.62708,71.964398,27.876706,123.57982,80.343238,8.4484219,110.33678,113.05054,-14.137231,109.20454,117.36377,-16.794479,107.78671,107.1054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.40602,108.83381,78.702303,66.170854,102.12348,73.949249,NA,NA,NA,14.500628,106.69464,66.868879,-16.838281,109.15414,64.416057,NA,NA,NA,72.025149,113.44015,76.615231,89.979377,102.27395,74.091026,82.349519,108.96783,79.359002,20.528445,98.868239,119.2454,12.939482,104.36385,119.03486,23.116514,102.79678,118.61852,72.502307,106.27874,108.14009,79.053909,76.914985,108.28753,57.177952,96.270523,114.80405,38.072995,123.6955,94.057836,43.042546,122.3252,95.986618,47.804347,125.29881,82.806475,28.476314,121.67035,100.69232,30.092442,121.31693,100.02976,25.43744,122.2626,94.839546,24.160448,99.171932,87.373946,61.089835,97.868037,72.490075,70.428461,93.169269,74.911797,46.776654,121.21557,97.236119,55.055338,120.49371,85.974296,60.677707,120.16034,79.987107,68.918393,89.491119,74.413308,1735,"Nov17 After 0945",5.78,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.436937,123.43496,82.958218,40.649544,117.56156,71.968584,27.895055,123.67312,80.252201,8.3583296,110.45779,113.03119,-14.190225,109.29708,117.25763,-16.810341,107.90072,107.10254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.307077,108.77991,78.875432,66.117782,102.01838,73.929144,NA,NA,NA,14.467004,106.51247,66.785962,-16.838281,109.15414,64.416057,NA,NA,NA,71.849517,113.40645,76.512549,89.823805,102.12031,73.896113,82.339369,108.87773,79.271875,20.469084,99.009915,119.33208,12.857351,104.59552,119.01654,23.015315,102.94094,118.69525,72.478165,106.4193,108.14335,79.030975,77.096592,108.45452,57.094136,96.323117,114.80399,37.910336,123.75789,93.933388,43.005177,122.35432,95.898723,47.691092,125.26621,82.703514,28.418268,121.81528,100.60148,30.116161,121.58408,99.783861,25.438119,122.26499,94.751312,24.022981,99.141587,87.283379,61.040232,97.894002,72.671649,70.367318,93.103128,74.982586,46.717809,121.36413,97.054479,54.916839,120.46085,85.881537,60.714442,120.07179,79.821706,68.887017,89.50225,74.521066,1736,"Nov17 After 0945",5.7833333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.377829,123.55909,82.863247,40.652488,117.56355,71.880213,27.815738,123.70601,80.158859,8.3061355,110.66338,113.01004,-14.26106,109.52611,117.24245,-16.86498,108.01931,107.09304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.246279,108.78461,78.733805,66.010914,101.95308,74.01354,NA,NA,NA,14.510699,106.50871,66.791208,-16.852183,108.97451,64.469862,NA,NA,NA,71.791832,113.31782,76.416456,89.700108,102.1777,73.705699,82.19626,108.7937,78.97757,20.380431,99.21823,119.30153,12.793902,104.71407,118.91372,23.048859,103.1151,118.68221,72.449849,106.51176,108.03796,78.939821,77.149754,108.54561,57.080513,96.503227,114.78303,37.910336,123.75789,93.933388,42.96259,122.35961,95.800885,47.677276,125.17798,82.618508,28.354878,121.93671,100.50066,30.02579,121.70115,99.791187,25.27795,122.32815,94.649739,23.814502,99.20745,87.262678,60.978505,97.803108,72.664557,70.399308,93.108194,75.08254,46.647161,121.46197,96.942713,54.97268,120.52521,85.877108,60.668662,120.07374,79.812659,68.865842,89.418497,74.701584,1737,"Nov17 After 0945",5.7866667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.323501,123.49609,82.869564,40.636159,117.47077,71.88276,27.853108,123.67891,80.156923,8.250584,110.80535,113.00771,-14.331792,109.75518,117.22727,-16.916863,108.13702,107.17031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.156793,108.72594,78.680644,65.988603,101.93498,74.028608,NA,NA,NA,14.45107,106.42177,66.700785,-16.917604,108.89231,64.373169,NA,NA,NA,71.696832,113.258,76.231335,89.506508,102.11561,73.589579,82.111551,108.84776,78.977002,20.415036,99.391757,119.37886,12.809274,104.99956,118.98508,22.962009,103.34812,118.57242,72.380444,106.65373,108.03175,78.909731,77.264875,108.53971,56.995727,96.555309,114.87455,37.846599,123.88072,93.833317,42.841254,122.59807,95.7781,47.489771,125.12433,82.509299,28.36074,122.02641,100.49342,30.009075,121.93851,99.775067,25.295978,122.41986,94.55684,23.732016,99.238733,87.256426,61.017193,97.800261,72.854829,70.265555,93.130772,75.246548,46.648808,121.46452,96.853432,54.807366,120.58824,85.682787,60.540245,120.10702,79.706642,68.870547,89.489375,74.851285,1738,"Nov17 After 0945",5.79,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.342582,123.58883,82.778857,40.681679,117.54305,71.878974,27.815738,123.70601,80.158859,8.250584,110.80535,113.00771,-14.347849,109.86746,117.22335,-16.989982,108.37022,107.0712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.015864,108.65827,78.665273,65.968506,101.866,74.030639,NA,NA,NA,14.45107,106.42177,66.700785,-16.946752,108.83028,64.512692,NA,NA,NA,71.593618,113.19431,76.224872,89.450261,102.02507,73.492346,82.006026,108.69716,78.703499,20.392949,99.506237,119.37369,12.770148,105.00226,119.0659,22.980081,103.43434,118.65587,72.304412,106.74608,108.00737,78.845269,77.471116,108.61264,56.983138,96.735949,114.76205,37.78397,123.91054,93.779323,42.789221,122.60671,95.589211,47.408523,125.15654,82.413566,28.291457,122.05816,100.39987,29.91747,121.91678,99.636174,25.20992,122.4268,94.540019,23.639672,99.271203,87.158068,60.971075,97.802137,72.845409,70.311286,93.129267,75.278245,46.566883,121.49625,96.756201,54.748631,120.50174,85.58851,60.386936,119.96211,79.429315,68.784064,89.4851,74.865745,1739,"Nov17 After 0945",5.7933333,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.283427,123.50668,82.602147,40.636159,117.47077,71.88276,27.78209,123.738,79.985587,8.3033505,111.06483,112.98918,-14.399073,109.98316,117.29892,-17.02603,108.37399,107.15129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.006035,108.68617,78.542866,65.85456,101.7968,74.039487,NA,NA,NA,14.409111,106.42628,66.608134,-16.987634,108.83501,64.510248,NA,NA,NA,71.451883,113.13588,76.030524,89.351069,101.96182,73.394601,81.958805,108.69807,78.694289,20.370887,99.62071,119.36854,12.727339,105.23106,118.96676,22.956994,103.54969,118.56072,72.306752,106.74755,107.91684,78.799446,77.471968,108.60356,56.983138,96.735949,114.76205,37.707923,123.83048,93.556809,42.796029,122.63309,95.510245,47.313471,125.10047,82.232869,28.131026,122.12087,100.29717,29.879885,122.07759,99.440963,25.153079,122.57175,94.472614,23.442278,99.336347,87.139505,60.971075,97.802137,72.845409,70.233701,93.249862,75.335273,46.484972,121.52798,96.659007,54.714363,120.5335,85.410986,60.436115,119.96256,79.349408,68.779457,89.475196,74.935127,1740,"Nov17 After 0945",5.7966667,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
11.259591,123.60111,82.591639,40.636159,117.47077,71.88276,27.738276,123.74132,79.977929,8.2032381,111.18683,112.96786,-14.321386,110.14482,117.38015,-17.05482,108.60067,107.23228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.972428,108.63239,78.487954,65.720534,101.70526,73.989508,NA,NA,NA,14.387986,106.3334,66.785238,-17.065711,108.66269,64.596339,NA,NA,NA,71.414593,113.16472,75.941517,89.204759,101.89914,73.287699,81.830663,108.73026,78.496112,20.404033,99.794489,119.35546,12.705223,105.31993,119.04096,22.910174,103.75458,118.53957,72.226395,106.77942,107.63522,78.74031,77.585344,108.40489,56.87541,96.902325,114.65404,37.588747,123.88936,93.462678,42.692525,122.55079,95.408248,47.260708,125.0391,82.149044,28.185103,122.18294,100.2906,29.920332,122.0241,99.519856,25.110236,122.57581,94.442126,23.442278,99.336347,87.139505,60.879118,97.83046,72.927213,70.249861,93.131,75.335234,46.447425,121.55718,96.570671,54.596079,120.56056,85.304943,60.267447,120.02273,79.244356,68.734372,89.454587,75.025742,1741,"Nov17 After 0945",5.8,"Cat 01","Nov 17 2016 Cat 01 Trial 09"
